Freq.	V(vout)
1.30316677845222e+001	(4.28153109525832e+001dB,1.79984209171760e+002°)
1.30617088813176e+001	(4.28153109511655e+001dB,1.79984172770143e+002°)
1.30918192299933e+001	(4.28153109497414e+001dB,1.79984136284611e+002°)
1.31219989901912e+001	(4.28153109483106e+001dB,1.79984099714972e+002°)
1.31522483219216e+001	(4.28153109468733e+001dB,1.79984063061032e+002°)
1.31825673855633e+001	(4.28153109454293e+001dB,1.79984026322595e+002°)
1.32129563418650e+001	(4.28153109439787e+001dB,1.79983989499467e+002°)
1.32434153519459e+001	(4.28153109425214e+001dB,1.79983952591453e+002°)
1.32739445772966e+001	(4.28153109410573e+001dB,1.79983915598358e+002°)
1.33045441797801e+001	(4.28153109395865e+001dB,1.79983878519984e+002°)
1.33352143216324e+001	(4.28153109381088e+001dB,1.79983841356137e+002°)
1.33659551654636e+001	(4.28153109366245e+001dB,1.79983804106617e+002°)
1.33967668742585e+001	(4.28153109351332e+001dB,1.79983766771229e+002°)
1.34276496113778e+001	(4.28153109336350e+001dB,1.79983729349774e+002°)
1.34586035405587e+001	(4.28153109321299e+001dB,1.79983691842053e+002°)
1.34896288259157e+001	(4.28153109306179e+001dB,1.79983654247868e+002°)
1.35207256319420e+001	(4.28153109290989e+001dB,1.79983616567020e+002°)
1.35518941235095e+001	(4.28153109275730e+001dB,1.79983578799308e+002°)
1.35831344658707e+001	(4.28153109260399e+001dB,1.79983540944533e+002°)
1.36144468246587e+001	(4.28153109244998e+001dB,1.79983503002493e+002°)
1.36458313658884e+001	(4.28153109229525e+001dB,1.79983464972988e+002°)
1.36772882559577e+001	(4.28153109213982e+001dB,1.79983426855816e+002°)
1.37088176616477e+001	(4.28153109198366e+001dB,1.79983388650775e+002°)
1.37404197501243e+001	(4.28153109182678e+001dB,1.79983350357662e+002°)
1.37720946889386e+001	(4.28153109166918e+001dB,1.79983311976275e+002°)
1.38038426460280e+001	(4.28153109151085e+001dB,1.79983273506409e+002°)
1.38356637897170e+001	(4.28153109135179e+001dB,1.79983234947861e+002°)
1.38675582887180e+001	(4.28153109119200e+001dB,1.79983196300427e+002°)
1.38995263121327e+001	(4.28153109103147e+001dB,1.79983157563900e+002°)
1.39315680294522e+001	(4.28153109087020e+001dB,1.79983118738077e+002°)
1.39636836105585e+001	(4.28153109070819e+001dB,1.79983079822752e+002°)
1.39958732257253e+001	(4.28153109054542e+001dB,1.79983040817717e+002°)
1.40281370456187e+001	(4.28153109038191e+001dB,1.79983001722766e+002°)
1.40604752412983e+001	(4.28153109021764e+001dB,1.79982962537692e+002°)
1.40928879842179e+001	(4.28153109005261e+001dB,1.79982923262287e+002°)
1.41253754462267e+001	(4.28153108988682e+001dB,1.79982883896344e+002°)
1.41579377995699e+001	(4.28153108972027e+001dB,1.79982844439652e+002°)
1.41905752168901e+001	(4.28153108955294e+001dB,1.79982804892003e+002°)
1.42232878712273e+001	(4.28153108938484e+001dB,1.79982765253187e+002°)
1.42560759360210e+001	(4.28153108921597e+001dB,1.79982725522995e+002°)
1.42889395851102e+001	(4.28153108904632e+001dB,1.79982685701215e+002°)
1.43218789927346e+001	(4.28153108887589e+001dB,1.79982645787636e+002°)
1.43548943335357e+001	(4.28153108870466e+001dB,1.79982605782047e+002°)
1.43879857825576e+001	(4.28153108853266e+001dB,1.79982565684236e+002°)
1.44211535152478e+001	(4.28153108835985e+001dB,1.79982525493990e+002°)
1.44543977074584e+001	(4.28153108818625e+001dB,1.79982485211095e+002°)
1.44877185354467e+001	(4.28153108801184e+001dB,1.79982444835339e+002°)
1.45211161758765e+001	(4.28153108783663e+001dB,1.79982404366507e+002°)
1.45545908058188e+001	(4.28153108766062e+001dB,1.79982363804385e+002°)
1.45881426027526e+001	(4.28153108748379e+001dB,1.79982323148758e+002°)
1.46217717445663e+001	(4.28153108730614e+001dB,1.79982282399410e+002°)
1.46554784095582e+001	(4.28153108712768e+001dB,1.79982241556125e+002°)
1.46892627764378e+001	(4.28153108694838e+001dB,1.79982200618686e+002°)
1.47231250243263e+001	(4.28153108676827e+001dB,1.79982159586877e+002°)
1.47570653327580e+001	(4.28153108658732e+001dB,1.79982118460479e+002°)
1.47910838816812e+001	(4.28153108640553e+001dB,1.79982077239276e+002°)
1.48251808514586e+001	(4.28153108622291e+001dB,1.79982035923048e+002°)
1.48593564228691e+001	(4.28153108603943e+001dB,1.79981994511576e+002°)
1.48936107771082e+001	(4.28153108585513e+001dB,1.79981953004641e+002°)
1.49279440957890e+001	(4.28153108566997e+001dB,1.79981911402023e+002°)
1.49623565609434e+001	(4.28153108548394e+001dB,1.79981869703500e+002°)
1.49968483550228e+001	(4.28153108529707e+001dB,1.79981827908853e+002°)
1.50314196608993e+001	(4.28153108510933e+001dB,1.79981786017859e+002°)
1.50660706618665e+001	(4.28153108492071e+001dB,1.79981744030297e+002°)
1.51008015416405e+001	(4.28153108473124e+001dB,1.79981701945943e+002°)
1.51356124843611e+001	(4.28153108454089e+001dB,1.79981659764574e+002°)
1.51705036745924e+001	(4.28153108434966e+001dB,1.79981617485968e+002°)
1.52054752973240e+001	(4.28153108415754e+001dB,1.79981575109899e+002°)
1.52405275379720e+001	(4.28153108396455e+001dB,1.79981532636143e+002°)
1.52756605823798e+001	(4.28153108377065e+001dB,1.79981490064476e+002°)
1.53108746168193e+001	(4.28153108357587e+001dB,1.79981447394670e+002°)
1.53461698279920e+001	(4.28153108338018e+001dB,1.79981404626501e+002°)
1.53815464030294e+001	(4.28153108318360e+001dB,1.79981361759740e+002°)
1.54170045294946e+001	(4.28153108298611e+001dB,1.79981318794162e+002°)
1.54525443953832e+001	(4.28153108278770e+001dB,1.79981275729538e+002°)
1.54881661891238e+001	(4.28153108258837e+001dB,1.79981232565639e+002°)
1.55238700995798e+001	(4.28153108238813e+001dB,1.79981189302238e+002°)
1.55596563160498e+001	(4.28153108218696e+001dB,1.79981145939104e+002°)
1.55955250282686e+001	(4.28153108198487e+001dB,1.79981102476007e+002°)
1.56314764264086e+001	(4.28153108178183e+001dB,1.79981058912718e+002°)
1.56675107010805e+001	(4.28153108157788e+001dB,1.79981015249006e+002°)
1.57036280433345e+001	(4.28153108137297e+001dB,1.79980971484638e+002°)
1.57398286446612e+001	(4.28153108116711e+001dB,1.79980927619382e+002°)
1.57761126969925e+001	(4.28153108096031e+001dB,1.79980883653007e+002°)
1.58124803927028e+001	(4.28153108075255e+001dB,1.79980839585279e+002°)
1.58489319246101e+001	(4.28153108054384e+001dB,1.79980795415964e+002°)
1.58854674859768e+001	(4.28153108033415e+001dB,1.79980751144829e+002°)
1.59220872705107e+001	(4.28153108012351e+001dB,1.79980706771638e+002°)
1.59587914723663e+001	(4.28153107991189e+001dB,1.79980662296157e+002°)
1.59955802861457e+001	(4.28153107969929e+001dB,1.79980617718148e+002°)
1.60324539068994e+001	(4.28153107948571e+001dB,1.79980573037377e+002°)
1.60694125301277e+001	(4.28153107927115e+001dB,1.79980528253606e+002°)
1.61064563517817e+001	(4.28153107905559e+001dB,1.79980483366598e+002°)
1.61435855682638e+001	(4.28153107883905e+001dB,1.79980438376115e+002°)
1.61808003764296e+001	(4.28153107862150e+001dB,1.79980393281918e+002°)
1.62181009735883e+001	(4.28153107840294e+001dB,1.79980348083768e+002°)
1.62554875575038e+001	(4.28153107818338e+001dB,1.79980302781426e+002°)
1.62929603263962e+001	(4.28153107796281e+001dB,1.79980257374650e+002°)
1.63305194789423e+001	(4.28153107774121e+001dB,1.79980211863202e+002°)
1.63681652142770e+001	(4.28153107751860e+001dB,1.79980166246839e+002°)
1.64058977319943e+001	(4.28153107729495e+001dB,1.79980120525319e+002°)
1.64437172321483e+001	(4.28153107707028e+001dB,1.79980074698400e+002°)
1.64816239152540e+001	(4.28153107684455e+001dB,1.79980028765840e+002°)
1.65196179822891e+001	(4.28153107661781e+001dB,1.79979982727394e+002°)
1.65576996346942e+001	(4.28153107639000e+001dB,1.79979936582818e+002°)
1.65958690743745e+001	(4.28153107616116e+001dB,1.79979890331868e+002°)
1.66341265037006e+001	(4.28153107593124e+001dB,1.79979843974299e+002°)
1.66724721255095e+001	(4.28153107570027e+001dB,1.79979797509864e+002°)
1.67109061431060e+001	(4.28153107546823e+001dB,1.79979750938318e+002°)
1.67494287602633e+001	(4.28153107523513e+001dB,1.79979704259414e+002°)
1.67880401812245e+001	(4.28153107500094e+001dB,1.79979657472903e+002°)
1.68267406107036e+001	(4.28153107476567e+001dB,1.79979610578539e+002°)
1.68655302538863e+001	(4.28153107452933e+001dB,1.79979563576072e+002°)
1.69044093164315e+001	(4.28153107429189e+001dB,1.79979516465253e+002°)
1.69433780044722e+001	(4.28153107405335e+001dB,1.79979469245832e+002°)
1.69824365246163e+001	(4.28153107381372e+001dB,1.79979421917559e+002°)
1.70215850839484e+001	(4.28153107357297e+001dB,1.79979374480184e+002°)
1.70608238900301e+001	(4.28153107333111e+001dB,1.79979326933454e+002°)
1.71001531509018e+001	(4.28153107308814e+001dB,1.79979279277117e+002°)
1.71395730750831e+001	(4.28153107284404e+001dB,1.79979231510922e+002°)
1.71790838715748e+001	(4.28153107259882e+001dB,1.79979183634614e+002°)
1.72186857498589e+001	(4.28153107235247e+001dB,1.79979135647939e+002°)
1.72583789199009e+001	(4.28153107210498e+001dB,1.79979087550644e+002°)
1.72981635921499e+001	(4.28153107185635e+001dB,1.79979039342474e+002°)
1.73380399775402e+001	(4.28153107160657e+001dB,1.79978991023172e+002°)
1.73780082874926e+001	(4.28153107135564e+001dB,1.79978942592482e+002°)
1.74180687339150e+001	(4.28153107110354e+001dB,1.79978894050149e+002°)
1.74582215292039e+001	(4.28153107085029e+001dB,1.79978845395913e+002°)
1.74984668862454e+001	(4.28153107059586e+001dB,1.79978796629518e+002°)
1.75388050184165e+001	(4.28153107034027e+001dB,1.79978747750705e+002°)
1.75792361395858e+001	(4.28153107008348e+001dB,1.79978698759215e+002°)
1.76197604641151e+001	(4.28153106982553e+001dB,1.79978649654788e+002°)
1.76603782068605e+001	(4.28153106956637e+001dB,1.79978600437163e+002°)
1.77010895831730e+001	(4.28153106930603e+001dB,1.79978551106080e+002°)
1.77418948089005e+001	(4.28153106904448e+001dB,1.79978501661277e+002°)
1.77827941003880e+001	(4.28153106878171e+001dB,1.79978452102493e+002°)
1.78237876744797e+001	(4.28153106851775e+001dB,1.79978402429463e+002°)
1.78648757485193e+001	(4.28153106825255e+001dB,1.79978352641925e+002°)
1.79060585403518e+001	(4.28153106798614e+001dB,1.79978302739615e+002°)
1.79473362683241e+001	(4.28153106771849e+001dB,1.79978252722269e+002°)
1.79887091512867e+001	(4.28153106744961e+001dB,1.79978202589620e+002°)
1.80301774085945e+001	(4.28153106717949e+001dB,1.79978152341404e+002°)
1.80717412601081e+001	(4.28153106690813e+001dB,1.79978101977354e+002°)
1.81134009261948e+001	(4.28153106663551e+001dB,1.79978051497203e+002°)
1.81551566277301e+001	(4.28153106636162e+001dB,1.79978000900683e+002°)
1.81970085860986e+001	(4.28153106608649e+001dB,1.79977950187526e+002°)
1.82389570231952e+001	(4.28153106581008e+001dB,1.79977899357463e+002°)
1.82810021614262e+001	(4.28153106553239e+001dB,1.79977848410225e+002°)
1.83231442237109e+001	(4.28153106525342e+001dB,1.79977797345542e+002°)
1.83653834334822e+001	(4.28153106497316e+001dB,1.79977746163142e+002°)
1.84077200146883e+001	(4.28153106469161e+001dB,1.79977694862754e+002°)
1.84501541917935e+001	(4.28153106440876e+001dB,1.79977643444107e+002°)
1.84926861897795e+001	(4.28153106412460e+001dB,1.79977591906928e+002°)
1.85353162341469e+001	(4.28153106383914e+001dB,1.79977540250943e+002°)
1.85780445509157e+001	(4.28153106355235e+001dB,1.79977488475879e+002°)
1.86208713666274e+001	(4.28153106326424e+001dB,1.79977436581462e+002°)
1.86637969083454e+001	(4.28153106297480e+001dB,1.79977384567415e+002°)
1.87068214036567e+001	(4.28153106268402e+001dB,1.79977332433463e+002°)
1.87499450806729e+001	(4.28153106239191e+001dB,1.79977280179331e+002°)
1.87931681680314e+001	(4.28153106209844e+001dB,1.79977227804740e+002°)
1.88364908948967e+001	(4.28153106180363e+001dB,1.79977175309413e+002°)
1.88799134909617e+001	(4.28153106150745e+001dB,1.79977122693073e+002°)
1.89234361864485e+001	(4.28153106120990e+001dB,1.79977069955438e+002°)
1.89670592121102e+001	(4.28153106091098e+001dB,1.79977017096232e+002°)
1.90107827992317e+001	(4.28153106061068e+001dB,1.79976964115172e+002°)
1.90546071796312e+001	(4.28153106030899e+001dB,1.79976911011978e+002°)
1.90985325856611e+001	(4.28153106000591e+001dB,1.79976857786369e+002°)
1.91425592502096e+001	(4.28153105970143e+001dB,1.79976804438062e+002°)
1.91866874067016e+001	(4.28153105939554e+001dB,1.79976750966775e+002°)
1.92309172891003e+001	(4.28153105908825e+001dB,1.79976697372224e+002°)
1.92752491319080e+001	(4.28153105877953e+001dB,1.79976643654124e+002°)
1.93196831701679e+001	(4.28153105846939e+001dB,1.79976589812191e+002°)
1.93642196394647e+001	(4.28153105815782e+001dB,1.79976535846141e+002°)
1.94088587759265e+001	(4.28153105784482e+001dB,1.79976481755685e+002°)
1.94536008162253e+001	(4.28153105753036e+001dB,1.79976427540538e+002°)
1.94984459975791e+001	(4.28153105721446e+001dB,1.79976373200413e+002°)
1.95433945577526e+001	(4.28153105689709e+001dB,1.79976318735020e+002°)
1.95884467350586e+001	(4.28153105657826e+001dB,1.79976264144072e+002°)
1.96336027683591e+001	(4.28153105625796e+001dB,1.79976209427279e+002°)
1.96788628970671e+001	(4.28153105593618e+001dB,1.79976154584350e+002°)
1.97242273611472e+001	(4.28153105561292e+001dB,1.79976099614996e+002°)
1.97696964011172e+001	(4.28153105528816e+001dB,1.79976044518924e+002°)
1.98152702580496e+001	(4.28153105496191e+001dB,1.79975989295843e+002°)
1.98609491735723e+001	(4.28153105463415e+001dB,1.79975933945459e+002°)
1.99067333898705e+001	(4.28153105430488e+001dB,1.79975878467480e+002°)
1.99526231496874e+001	(4.28153105397408e+001dB,1.79975822861610e+002°)
1.99986186963261e+001	(4.28153105364176e+001dB,1.79975767127556e+002°)
2.00447202736502e+001	(4.28153105330790e+001dB,1.79975711265022e+002°)
2.00909281260859e+001	(4.28153105297251e+001dB,1.79975655273711e+002°)
2.01372424986225e+001	(4.28153105263557e+001dB,1.79975599153327e+002°)
2.01836636368142e+001	(4.28153105229707e+001dB,1.79975542903572e+002°)
2.02301917867813e+001	(4.28153105195701e+001dB,1.79975486524149e+002°)
2.02768271952114e+001	(4.28153105161538e+001dB,1.79975430014757e+002°)
2.03235701093608e+001	(4.28153105127216e+001dB,1.79975373375098e+002°)
2.03704207770558e+001	(4.28153105092738e+001dB,1.79975316604870e+002°)
2.04173794466939e+001	(4.28153105058099e+001dB,1.79975259703774e+002°)
2.04644463672453e+001	(4.28153105023302e+001dB,1.79975202671508e+002°)
2.05116217882542e+001	(4.28153104988343e+001dB,1.79975145507768e+002°)
2.05589059598400e+001	(4.28153104953222e+001dB,1.79975088212253e+002°)
2.06062991326986e+001	(4.28153104917940e+001dB,1.79975030784658e+002°)
2.06538015581038e+001	(4.28153104882495e+001dB,1.79974973224678e+002°)
2.07014134879090e+001	(4.28153104846886e+001dB,1.79974915532010e+002°)
2.07491351745476e+001	(4.28153104811112e+001dB,1.79974857706345e+002°)
2.07969668710355e+001	(4.28153104775175e+001dB,1.79974799747379e+002°)
2.08449088309714e+001	(4.28153104739070e+001dB,1.79974741654804e+002°)
2.08929613085389e+001	(4.28153104702800e+001dB,1.79974683428312e+002°)
2.09411245585075e+001	(4.28153104666361e+001dB,1.79974625067594e+002°)
2.09893988362338e+001	(4.28153104629754e+001dB,1.79974566572340e+002°)
2.10377843976633e+001	(4.28153104592980e+001dB,1.79974507942241e+002°)
2.10862814993314e+001	(4.28153104556034e+001dB,1.79974449176986e+002°)
2.11348903983650e+001	(4.28153104518919e+001dB,1.79974390276263e+002°)
2.11836113524835e+001	(4.28153104481632e+001dB,1.79974331239760e+002°)
2.12324446200007e+001	(4.28153104444173e+001dB,1.79974272067163e+002°)
2.12813904598256e+001	(4.28153104406541e+001dB,1.79974212758160e+002°)
2.13304491314643e+001	(4.28153104368735e+001dB,1.79974153312435e+002°)
2.13796208950208e+001	(4.28153104330755e+001dB,1.79974093729674e+002°)
2.14289060111991e+001	(4.28153104292600e+001dB,1.79974034009561e+002°)
2.14783047413038e+001	(4.28153104254268e+001dB,1.79973974151778e+002°)
2.15278173472422e+001	(4.28153104215760e+001dB,1.79973914156010e+002°)
2.15774440915251e+001	(4.28153104177073e+001dB,1.79973854021936e+002°)
2.16271852372687e+001	(4.28153104138208e+001dB,1.79973793749239e+002°)
2.16770410481954e+001	(4.28153104099164e+001dB,1.79973733337600e+002°)
2.17270117886359e+001	(4.28153104059940e+001dB,1.79973672786697e+002°)
2.17770977235300e+001	(4.28153104020533e+001dB,1.79973612096210e+002°)
2.18272991184285e+001	(4.28153103980946e+001dB,1.79973551265817e+002°)
2.18776162394940e+001	(4.28153103941176e+001dB,1.79973490295196e+002°)
2.19280493535029e+001	(4.28153103901223e+001dB,1.79973429184023e+002°)
2.19785987278467e+001	(4.28153103861085e+001dB,1.79973367931974e+002°)
2.20292646305330e+001	(4.28153103820761e+001dB,1.79973306538725e+002°)
2.20800473301874e+001	(4.28153103780251e+001dB,1.79973245003950e+002°)
2.21309470960548e+001	(4.28153103739556e+001dB,1.79973183327322e+002°)
2.21819641980006e+001	(4.28153103698671e+001dB,1.79973121508515e+002°)
2.22330989065124e+001	(4.28153103657598e+001dB,1.79973059547201e+002°)
2.22843514927014e+001	(4.28153103616336e+001dB,1.79972997443052e+002°)
2.23357222283037e+001	(4.28153103574882e+001dB,1.79972935195738e+002°)
2.23872113856818e+001	(4.28153103533238e+001dB,1.79972872804929e+002°)
2.24388192378261e+001	(4.28153103491401e+001dB,1.79972810270294e+002°)
2.24905460583562e+001	(4.28153103449371e+001dB,1.79972747591502e+002°)
2.25423921215227e+001	(4.28153103407148e+001dB,1.79972684768221e+002°)
2.25943577022082e+001	(4.28153103364728e+001dB,1.79972621800117e+002°)
2.26464430759290e+001	(4.28153103322114e+001dB,1.79972558686857e+002°)
2.26986485188366e+001	(4.28153103279303e+001dB,1.79972495428106e+002°)
2.27509743077191e+001	(4.28153103236294e+001dB,1.79972432023528e+002°)
2.28034207200025e+001	(4.28153103193087e+001dB,1.79972368472788e+002°)
2.28559880337527e+001	(4.28153103149681e+001dB,1.79972304775548e+002°)
2.29086765276761e+001	(4.28153103106072e+001dB,1.79972240931471e+002°)
2.29614864811220e+001	(4.28153103062265e+001dB,1.79972176940218e+002°)
2.30144181740834e+001	(4.28153103018254e+001dB,1.79972112801450e+002°)
2.30674718871990e+001	(4.28153102974040e+001dB,1.79972048514828e+002°)
2.31206479017543e+001	(4.28153102929623e+001dB,1.79971984080009e+002°)
2.31739464996831e+001	(4.28153102884999e+001dB,1.79971919496653e+002°)
2.32273679635694e+001	(4.28153102840171e+001dB,1.79971854764416e+002°)
2.32809125766484e+001	(4.28153102795136e+001dB,1.79971789882957e+002°)
2.33345806228083e+001	(4.28153102749892e+001dB,1.79971724851930e+002°)
2.33883723865918e+001	(4.28153102704439e+001dB,1.79971659670992e+002°)
2.34422881531975e+001	(4.28153102658777e+001dB,1.79971594339796e+002°)
2.34963282084814e+001	(4.28153102612904e+001dB,1.79971528857996e+002°)
